account_id,app,reviewer,decision,review_date
A001018,Slack,prior.reviewer,approved,2026-06-30
A000851,Active Directory,prior.reviewer,approved,2026-07-07
A001151,Expense,prior.reviewer,approved,2026-06-22
A001105,Compass CRM,prior.reviewer,approved,2026-06-24
A000340,Badge access,prior.reviewer,approved,2026-07-03
A000556,Expense,prior.reviewer,approved,2026-07-10
A000649,Zoom,prior.reviewer,approved,2026-07-02
A000319,Expense,prior.reviewer,approved,2026-07-08
A000285,Expense,prior.reviewer,approved,2026-06-30
A000318,Slack,prior.reviewer,approved,2026-07-01
A000742,Expense,prior.reviewer,approved,2026-07-05
A000162,Expense,prior.reviewer,approved,2026-06-29
A001099,Gateway,prior.reviewer,approved,2026-07-02
A000308,Expense,prior.reviewer,approved,2026-07-12
A000753,Active Directory,prior.reviewer,approved,2026-06-22
A000389,Expense,prior.reviewer,approved,2026-07-02
A000599,Compass CRM,prior.reviewer,approved,2026-07-03
A000181,Zoom,prior.reviewer,approved,2026-06-29
A000085,Badge access,prior.reviewer,approved,2026-07-03
A000696,Active Directory,prior.reviewer,approved,2026-06-24
A000395,Slack,prior.reviewer,approved,2026-07-11
A000163,Badge access,prior.reviewer,approved,2026-06-22
A000506,Zoom,prior.reviewer,approved,2026-06-29
A001116,Zoom,prior.reviewer,approved,2026-07-09
A000240,Compass CRM,prior.reviewer,approved,2026-06-27
A000176,Slack,prior.reviewer,approved,2026-07-08
A000651,Expense,prior.reviewer,approved,2026-06-29
A000409,Slack,prior.reviewer,approved,2026-06-30
A000013,Helix ITSM,prior.reviewer,approved,2026-07-08
A000485,Active Directory,prior.reviewer,approved,2026-07-04
A000808,Slack,prior.reviewer,approved,2026-06-30
A001032,Badge access,prior.reviewer,approved,2026-06-24
A000195,Badge access,prior.reviewer,approved,2026-07-08
A000694,VPN,prior.reviewer,approved,2026-06-29
A000136,Badge access,prior.reviewer,approved,2026-06-22
A000272,Badge access,prior.reviewer,approved,2026-07-08
A000521,Expense,prior.reviewer,approved,2026-07-01
A000431,Slack,prior.reviewer,approved,2026-07-12
A000065,Active Directory,prior.reviewer,approved,2026-07-12
A001147,Active Directory,prior.reviewer,approved,2026-07-09
A000528,Gateway,prior.reviewer,approved,2026-07-07
A000715,VPN,prior.reviewer,approved,2026-07-09
A000608,Active Directory,prior.reviewer,approved,2026-07-06
A000261,Zoom,prior.reviewer,approved,2026-07-05
A000643,Expense,prior.reviewer,approved,2026-07-04
A000876,VPN,prior.reviewer,approved,2026-06-24
A001137,Tableau,prior.reviewer,approved,2026-07-05
A000186,Slack,prior.reviewer,approved,2026-07-01
A000083,Slack,prior.reviewer,approved,2026-07-12
A000202,Active Directory,prior.reviewer,approved,2026-07-11
A001125,Badge access,prior.reviewer,approved,2026-07-12
A000574,Snowflake,prior.reviewer,approved,2026-06-26
A000867,Badge access,prior.reviewer,approved,2026-07-08
A000384,Atlas ERP,prior.reviewer,approved,2026-07-01
A000143,Zoom,prior.reviewer,approved,2026-06-27
A000791,Expense,prior.reviewer,approved,2026-06-23
A000735,Gateway,prior.reviewer,approved,2026-06-23
A000763,Helix ITSM,prior.reviewer,approved,2026-07-12
A000394,Badge access,prior.reviewer,approved,2026-07-09
A000405,VPN,prior.reviewer,approved,2026-07-07
A000215,Expense,prior.reviewer,approved,2026-07-02
A001001,Active Directory,prior.reviewer,approved,2026-06-26
A000746,Jenkins,prior.reviewer,approved,2026-07-07
A000072,Active Directory,prior.reviewer,approved,2026-07-03
A001041,Tableau,prior.reviewer,approved,2026-07-01
A000009,Helix ITSM,prior.reviewer,approved,2026-07-03
A000625,Badge access,prior.reviewer,approved,2026-07-03
A000485,Gateway,prior.reviewer,approved,2026-07-12
A000216,AWS NonProd,prior.reviewer,approved,2026-07-07
A000004,Expense,prior.reviewer,approved,2026-06-28
A000783,Slack,prior.reviewer,approved,2026-06-22
A000740,VPN,prior.reviewer,approved,2026-06-25
A000618,Compass CRM,prior.reviewer,approved,2026-07-01
A000180,Active Directory,prior.reviewer,approved,2026-07-12
A000988,Slack,prior.reviewer,approved,2026-07-08
A000605,Expense,prior.reviewer,approved,2026-07-09
A000454,Badge access,prior.reviewer,approved,2026-07-07
A000837,Snowflake,prior.reviewer,approved,2026-06-22
A001011,Zoom,prior.reviewer,approved,2026-07-05
A000617,Active Directory,prior.reviewer,approved,2026-07-04
A000257,Gateway,prior.reviewer,approved,2026-06-25
A000327,Badge access,prior.reviewer,approved,2026-06-23
A000697,Zoom,prior.reviewer,approved,2026-06-25
A000995,Tableau,prior.reviewer,approved,2026-07-09
A000940,Slack,prior.reviewer,approved,2026-06-23
A000941,Slack,prior.reviewer,approved,2026-07-07
A000934,Compass CRM,prior.reviewer,approved,2026-06-23
A001098,Gateway,prior.reviewer,approved,2026-07-04
A000316,Expense,prior.reviewer,approved,2026-07-10
A001160,VPN,prior.reviewer,approved,2026-07-07
A000876,Expense,prior.reviewer,approved,2026-06-24
A000322,Compass CRM,prior.reviewer,approved,2026-07-04
A000397,Snowflake,prior.reviewer,approved,2026-07-08
A000239,Gateway,prior.reviewer,approved,2026-06-29
A000989,Expense,prior.reviewer,approved,2026-06-26
A000233,Slack,prior.reviewer,approved,2026-07-10
A000577,Gateway,prior.reviewer,approved,2026-07-11
A000302,Helix ITSM,prior.reviewer,approved,2026-06-30
A001131,Gateway,prior.reviewer,approved,2026-07-01
A000115,Gateway,prior.reviewer,approved,2026-07-06
A000587,Active Directory,prior.reviewer,approved,2026-07-04
A001190,Active Directory,prior.reviewer,approved,2026-07-07
A000034,Expense,prior.reviewer,approved,2026-06-28
A000784,VPN,prior.reviewer,approved,2026-06-28
A000815,Active Directory,prior.reviewer,approved,2026-07-07
A000178,Snowflake,prior.reviewer,approved,2026-07-11
A000829,Gateway,prior.reviewer,approved,2026-07-05
A001169,Slack,prior.reviewer,approved,2026-06-30
A000400,VPN,prior.reviewer,approved,2026-07-06
A000572,Gateway,prior.reviewer,approved,2026-06-30
A001040,Compass CRM,prior.reviewer,approved,2026-06-27
A000584,Badge access,prior.reviewer,approved,2026-07-09
A001030,Helix ITSM,prior.reviewer,approved,2026-06-22
A001178,Zoom,prior.reviewer,approved,2026-07-05
A000378,Expense,prior.reviewer,approved,2026-07-12
A000442,Tableau,prior.reviewer,approved,2026-06-23
A000939,Tableau,prior.reviewer,approved,2026-06-23
A001009,Slack,prior.reviewer,approved,2026-07-02
A001033,VPN,prior.reviewer,approved,2026-07-05
A001023,Badge access,prior.reviewer,approved,2026-06-29
A000964,Gateway,prior.reviewer,approved,2026-06-24
A000175,Zoom,prior.reviewer,approved,2026-06-27
A000537,Helix ITSM,prior.reviewer,approved,2026-07-03
A000799,Badge access,prior.reviewer,approved,2026-07-08
A000037,Slack,prior.reviewer,approved,2026-07-07
A000730,Jenkins,prior.reviewer,approved,2026-06-26
A000636,Expense,prior.reviewer,approved,2026-07-11
A000939,Zoom,prior.reviewer,approved,2026-07-04
A000719,Active Directory,prior.reviewer,approved,2026-07-09
A000416,Active Directory,prior.reviewer,approved,2026-07-02
A000927,Compass CRM,prior.reviewer,approved,2026-07-05
A000914,Jenkins,prior.reviewer,approved,2026-07-04
A000964,Badge access,prior.reviewer,approved,2026-06-22
A000341,Slack,prior.reviewer,approved,2026-06-29
A000742,MeridianPay,prior.reviewer,approved,2026-06-22
A000421,Badge access,prior.reviewer,approved,2026-06-23
A000895,Zoom,prior.reviewer,approved,2026-07-02
A000100,Jenkins,prior.reviewer,approved,2026-07-07
A000722,Slack,prior.reviewer,approved,2026-07-05
A000268,Active Directory,prior.reviewer,approved,2026-07-09
A000196,Expense,prior.reviewer,approved,2026-07-04
A000421,Expense,prior.reviewer,approved,2026-06-26
A000810,Active Directory,prior.reviewer,approved,2026-07-12
A001127,Expense,prior.reviewer,approved,2026-06-23
A000816,GitHub Enterprise,prior.reviewer,approved,2026-06-22
A000822,Expense,prior.reviewer,approved,2026-07-06
A000449,Expense,prior.reviewer,approved,2026-06-28
A001182,Zoom,prior.reviewer,approved,2026-07-12
A000467,VPN,prior.reviewer,approved,2026-07-05
A000107,Active Directory,prior.reviewer,approved,2026-07-09
A000252,Slack,prior.reviewer,approved,2026-06-28
A000854,Active Directory,prior.reviewer,approved,2026-07-04
A000282,Slack,prior.reviewer,approved,2026-07-11
A001117,Helix ITSM,prior.reviewer,approved,2026-07-06
A000861,VPN,prior.reviewer,approved,2026-07-05
A000115,Jenkins,prior.reviewer,approved,2026-07-07
A000812,Expense,prior.reviewer,approved,2026-06-26
A001104,Slack,prior.reviewer,approved,2026-07-05
A000721,Expense,prior.reviewer,approved,2026-07-03
A001141,Slack,prior.reviewer,approved,2026-06-26
A000373,Jenkins,prior.reviewer,approved,2026-07-08
A000708,VPN,prior.reviewer,approved,2026-06-26
A000539,Badge access,prior.reviewer,approved,2026-06-27
A001011,Gateway,prior.reviewer,approved,2026-07-08
A001032,Expense,prior.reviewer,approved,2026-07-07
A000152,Jenkins,prior.reviewer,approved,2026-07-09
A000245,Active Directory,prior.reviewer,approved,2026-07-05
A000879,Gateway,prior.reviewer,approved,2026-06-28
A000891,VPN,prior.reviewer,approved,2026-07-12
A000361,Helix ITSM,prior.reviewer,approved,2026-07-06
A001166,Zoom,prior.reviewer,approved,2026-06-30
A000976,Expense,prior.reviewer,approved,2026-06-28
A000114,VPN,prior.reviewer,approved,2026-06-29
A000559,VPN,prior.reviewer,approved,2026-07-09
A000113,VPN,prior.reviewer,approved,2026-06-23
A000728,Expense,prior.reviewer,approved,2026-06-28
A000824,Gateway,prior.reviewer,approved,2026-07-05
A000514,Slack,prior.reviewer,approved,2026-06-24
A000905,Helix ITSM,prior.reviewer,approved,2026-07-08
A001192,Expense,prior.reviewer,approved,2026-07-04
A001062,Slack,prior.reviewer,approved,2026-07-10
A000410,Helix ITSM,prior.reviewer,approved,2026-07-10
A000798,Gateway,prior.reviewer,approved,2026-06-25
A000249,Slack,prior.reviewer,approved,2026-06-27
A000163,Zoom,prior.reviewer,approved,2026-06-25
A000032,Zoom,prior.reviewer,approved,2026-07-06
A000817,VPN,prior.reviewer,approved,2026-07-04
A001050,VPN,prior.reviewer,approved,2026-06-27
A000107,Compass CRM,prior.reviewer,approved,2026-07-02
A000947,AWS NonProd,prior.reviewer,approved,2026-06-22
A000729,Active Directory,prior.reviewer,approved,2026-07-08
A001122,Helix ITSM,prior.reviewer,approved,2026-06-27
A000996,Expense,prior.reviewer,approved,2026-06-25
A000270,Gateway,prior.reviewer,approved,2026-07-01
A000035,Expense,prior.reviewer,approved,2026-07-07
A000658,Zoom,prior.reviewer,approved,2026-07-04
A000458,Zoom,prior.reviewer,approved,2026-07-08
A000943,VPN,prior.reviewer,approved,2026-07-07
A000462,AWS Prod,prior.reviewer,approved,2026-06-30
A000473,Badge access,prior.reviewer,approved,2026-06-29
A000176,GitHub Enterprise,prior.reviewer,approved,2026-07-07
A000915,VPN,prior.reviewer,approved,2026-07-09
A000601,Gateway,prior.reviewer,approved,2026-07-08
A001093,Active Directory,prior.reviewer,approved,2026-06-26
A000681,Badge access,prior.reviewer,approved,2026-07-01
A001017,GitHub Enterprise,prior.reviewer,approved,2026-06-25
A000985,Helix ITSM,prior.reviewer,approved,2026-06-30
A000373,Helix ITSM,prior.reviewer,approved,2026-06-28
A000442,Badge access,prior.reviewer,approved,2026-07-08
A001061,VPN,prior.reviewer,approved,2026-07-02
A000380,Helix ITSM,prior.reviewer,approved,2026-07-05
A001167,Compass CRM,prior.reviewer,approved,2026-07-09
A000368,Active Directory,prior.reviewer,approved,2026-06-28
A000139,Helix ITSM,prior.reviewer,approved,2026-06-23
A000338,Gateway,prior.reviewer,approved,2026-07-11
A000401,Expense,prior.reviewer,approved,2026-06-22
A000986,Badge access,prior.reviewer,approved,2026-07-04
A000415,Gateway,prior.reviewer,approved,2026-06-26
A000554,Gateway,prior.reviewer,approved,2026-07-08
A001183,Active Directory,prior.reviewer,approved,2026-07-01
A000896,Expense,prior.reviewer,approved,2026-06-24
A000868,Slack,prior.reviewer,approved,2026-07-02
A001051,GitHub Enterprise,prior.reviewer,approved,2026-07-01
A001056,GitHub Enterprise,prior.reviewer,approved,2026-06-27
A000216,Active Directory,prior.reviewer,approved,2026-07-09
A001191,Zoom,prior.reviewer,approved,2026-06-25
A001147,Atlas ERP,prior.reviewer,approved,2026-07-10
A000566,Tableau,prior.reviewer,approved,2026-06-24
A000150,Gateway,prior.reviewer,approved,2026-06-26
A000605,Jenkins,prior.reviewer,approved,2026-07-09
A000906,Gateway,prior.reviewer,approved,2026-06-28
A001174,Gateway,prior.reviewer,approved,2026-07-03
A000330,Active Directory,prior.reviewer,approved,2026-06-23
A000724,Snowflake,prior.reviewer,approved,2026-07-07
A000646,AWS NonProd,prior.reviewer,approved,2026-07-10
A000278,AWS Prod,prior.reviewer,approved,2026-07-12
A000097,AWS Prod,prior.reviewer,approved,2026-07-12
A000025,Active Directory,prior.reviewer,approved,2026-06-27
A000112,Gateway,prior.reviewer,approved,2026-07-03
A000559,Expense,prior.reviewer,approved,2026-07-11
A000232,Compass CRM,prior.reviewer,approved,2026-07-12
A000804,Slack,prior.reviewer,approved,2026-06-25
A000945,VPN,prior.reviewer,approved,2026-06-23
A000451,GitHub Enterprise,prior.reviewer,approved,2026-06-29
A000594,Helix ITSM,prior.reviewer,approved,2026-07-09
A000051,Badge access,prior.reviewer,approved,2026-07-09
A001039,Expense,prior.reviewer,approved,2026-06-29
A000083,Compass CRM,prior.reviewer,approved,2026-07-06
A000810,Snowflake,prior.reviewer,approved,2026-06-26
A000028,Badge access,prior.reviewer,approved,2026-07-09
A001138,Active Directory,prior.reviewer,approved,2026-06-30
A000893,Badge access,prior.reviewer,approved,2026-07-07
A000226,AWS NonProd,prior.reviewer,approved,2026-07-08
A001012,VPN,prior.reviewer,approved,2026-06-24
A000304,Zoom,prior.reviewer,approved,2026-07-07
A000536,Zoom,prior.reviewer,approved,2026-07-09
A000215,Badge access,prior.reviewer,approved,2026-07-04
A001130,Snowflake,prior.reviewer,approved,2026-07-12
A001194,VPN,prior.reviewer,approved,2026-07-12
A000701,Gateway,prior.reviewer,approved,2026-07-04
A001073,VPN,prior.reviewer,approved,2026-07-09
A001184,Active Directory,prior.reviewer,approved,2026-07-09
A000147,Expense,prior.reviewer,approved,2026-06-23
A000814,Vault,prior.reviewer,approved,2026-06-29
A000286,Expense,prior.reviewer,approved,2026-06-28
A000649,Active Directory,prior.reviewer,approved,2026-07-09
A000934,Expense,prior.reviewer,approved,2026-06-26
A000127,Active Directory,prior.reviewer,approved,2026-06-28
A000529,Expense,prior.reviewer,approved,2026-06-24
A000188,VPN,prior.reviewer,approved,2026-07-03
A000578,Gateway,prior.reviewer,approved,2026-07-09
A000700,Snowflake,prior.reviewer,approved,2026-06-24
A000878,Zoom,prior.reviewer,approved,2026-06-27
A001008,Zoom,prior.reviewer,approved,2026-07-11
A000099,Badge access,prior.reviewer,approved,2026-07-10
A000502,VPN,prior.reviewer,approved,2026-06-28
A000617,Badge access,prior.reviewer,approved,2026-06-24
A000842,Badge access,prior.reviewer,approved,2026-07-06
A001138,Compass CRM,prior.reviewer,approved,2026-06-28
A000674,Atlas ERP,prior.reviewer,approved,2026-06-26
A000508,Zoom,prior.reviewer,approved,2026-06-24
A000577,VPN,prior.reviewer,approved,2026-06-28
A000333,Expense,prior.reviewer,approved,2026-06-30
A000250,Jenkins,prior.reviewer,approved,2026-06-27
A000176,AWS Prod,prior.reviewer,approved,2026-07-03
A000180,Compass CRM,prior.reviewer,approved,2026-06-24
A000436,Badge access,prior.reviewer,approved,2026-07-03
A001033,Jenkins,prior.reviewer,approved,2026-06-24
A000255,Tableau,prior.reviewer,approved,2026-06-28
A000541,VPN,prior.reviewer,approved,2026-07-02
A000707,Helix ITSM,prior.reviewer,approved,2026-06-24
A000752,Zoom,prior.reviewer,approved,2026-06-27
A000152,Gateway,prior.reviewer,approved,2026-06-28
A000577,Zoom,prior.reviewer,approved,2026-06-26
A000759,Active Directory,prior.reviewer,approved,2026-07-02
A001050,Helix ITSM,prior.reviewer,approved,2026-06-27
A000571,Slack,prior.reviewer,approved,2026-07-11
A000833,Slack,prior.reviewer,approved,2026-07-02
A000652,Badge access,prior.reviewer,approved,2026-06-30
A000174,Slack,prior.reviewer,approved,2026-07-02
A000545,VPN,prior.reviewer,approved,2026-06-22
A000149,AWS NonProd,prior.reviewer,approved,2026-06-29
A000874,Active Directory,prior.reviewer,approved,2026-06-25
A000248,Compass CRM,prior.reviewer,approved,2026-07-03
A000124,Jenkins,prior.reviewer,approved,2026-06-30
A000880,VPN,prior.reviewer,approved,2026-07-02
A000700,VPN,prior.reviewer,approved,2026-07-12
A000612,Expense,prior.reviewer,approved,2026-06-24
A000788,Tableau,prior.reviewer,approved,2026-06-25
A000283,Active Directory,prior.reviewer,approved,2026-07-06
A000522,Gateway,prior.reviewer,approved,2026-06-23
A000375,Expense,prior.reviewer,approved,2026-07-09
A000441,Expense,prior.reviewer,approved,2026-07-05
A000546,Expense,prior.reviewer,approved,2026-06-30
A000037,VPN,prior.reviewer,approved,2026-07-03
A000798,Helix ITSM,prior.reviewer,approved,2026-06-24
A000320,VPN,prior.reviewer,approved,2026-06-27
A000570,Helix ITSM,prior.reviewer,approved,2026-06-29
A000794,VPN,prior.reviewer,approved,2026-07-12
A001000,Helix ITSM,prior.reviewer,approved,2026-07-05
A000100,Active Directory,prior.reviewer,approved,2026-07-07
A000620,GitHub Enterprise,prior.reviewer,approved,2026-07-08
A000069,Helix ITSM,prior.reviewer,approved,2026-07-02
A000928,Active Directory,prior.reviewer,approved,2026-07-08
A000166,Gateway,prior.reviewer,approved,2026-07-05
A000911,Zoom,prior.reviewer,approved,2026-07-03
A000851,Badge access,prior.reviewer,approved,2026-06-27
A000671,VPN,prior.reviewer,approved,2026-06-25
A000999,Helix ITSM,prior.reviewer,approved,2026-07-10
A000519,Slack,prior.reviewer,approved,2026-06-24
A001186,Jenkins,prior.reviewer,approved,2026-07-11
A000117,VPN,prior.reviewer,approved,2026-06-27
A001025,Snowflake,prior.reviewer,approved,2026-06-24
A000111,Zoom,prior.reviewer,approved,2026-06-22
A000017,Zoom,prior.reviewer,approved,2026-07-11
A000638,Active Directory,prior.reviewer,approved,2026-07-03
A000078,Tableau,prior.reviewer,approved,2026-07-04
A000197,Slack,prior.reviewer,approved,2026-07-02
A000999,Jenkins,prior.reviewer,approved,2026-06-25
A000588,Zoom,prior.reviewer,approved,2026-06-25
A000381,VPN,prior.reviewer,approved,2026-07-07
A001171,Helix ITSM,prior.reviewer,approved,2026-07-10
A001059,Gateway,prior.reviewer,approved,2026-06-23
A000817,Gateway,prior.reviewer,approved,2026-07-02
A000896,Gateway,prior.reviewer,approved,2026-07-04
A000837,Active Directory,prior.reviewer,approved,2026-07-06
A000391,Zoom,prior.reviewer,approved,2026-06-22
A000802,Slack,prior.reviewer,approved,2026-06-29
A000251,Active Directory,prior.reviewer,approved,2026-07-12
A000582,Expense,prior.reviewer,approved,2026-06-25
A000334,Badge access,prior.reviewer,approved,2026-06-24
A001128,VPN,prior.reviewer,approved,2026-06-26
A000482,Slack,prior.reviewer,approved,2026-07-02
A000479,Gateway,prior.reviewer,approved,2026-07-08
A000674,Expense,prior.reviewer,approved,2026-06-30
A000912,Badge access,prior.reviewer,approved,2026-06-24
A000160,Active Directory,prior.reviewer,approved,2026-07-01
A001018,Zoom,prior.reviewer,approved,2026-07-09
A000284,Jenkins,prior.reviewer,approved,2026-06-28
A000879,Expense,prior.reviewer,approved,2026-06-22
A000239,VPN,prior.reviewer,approved,2026-06-30
A000222,Badge access,prior.reviewer,approved,2026-06-29
A000749,Slack,prior.reviewer,approved,2026-07-11
A001179,Badge access,prior.reviewer,approved,2026-07-08
A000153,Snowflake,prior.reviewer,approved,2026-07-07
A000709,Slack,prior.reviewer,approved,2026-07-09
A001039,Gateway,prior.reviewer,approved,2026-07-06
A001198,Compass CRM,prior.reviewer,approved,2026-06-27
A001038,Active Directory,prior.reviewer,approved,2026-07-04
A001196,VPN,prior.reviewer,approved,2026-07-03
A000057,Active Directory,prior.reviewer,approved,2026-06-27
A001105,VPN,prior.reviewer,approved,2026-06-30
A000626,Slack,prior.reviewer,approved,2026-07-03
A000302,Compass CRM,prior.reviewer,approved,2026-07-04
A000789,Badge access,prior.reviewer,approved,2026-06-27
A000301,Jenkins,prior.reviewer,approved,2026-06-28
A000820,Atlas ERP,prior.reviewer,approved,2026-07-10
A000884,Active Directory,prior.reviewer,approved,2026-07-10
A001060,Slack,prior.reviewer,approved,2026-07-08
A000232,Helix ITSM,prior.reviewer,approved,2026-06-24
A000903,Helix ITSM,prior.reviewer,approved,2026-07-07
A000868,Badge access,prior.reviewer,approved,2026-07-08
A000029,VPN,prior.reviewer,approved,2026-07-10
A001182,Helix ITSM,prior.reviewer,approved,2026-07-10
A000389,Zoom,prior.reviewer,approved,2026-06-29
A000761,MeridianPay,prior.reviewer,approved,2026-06-30
A000648,Slack,prior.reviewer,approved,2026-06-29
A000763,Expense,prior.reviewer,approved,2026-06-29
A000481,Badge access,prior.reviewer,approved,2026-07-07
A000465,Expense,prior.reviewer,approved,2026-07-01
A000438,Zoom,prior.reviewer,approved,2026-07-11
A000394,Slack,prior.reviewer,approved,2026-06-26
A000016,Active Directory,prior.reviewer,approved,2026-06-28
A000688,AWS NonProd,prior.reviewer,approved,2026-06-26
A001176,Zoom,prior.reviewer,approved,2026-07-03
A000440,Zoom,prior.reviewer,approved,2026-06-30
A001072,Jenkins,prior.reviewer,approved,2026-07-08
A000309,Expense,prior.reviewer,approved,2026-07-03
A001104,Badge access,prior.reviewer,approved,2026-06-27
A000687,Expense,prior.reviewer,approved,2026-06-29
A001164,Slack,prior.reviewer,approved,2026-06-27
A000625,Expense,prior.reviewer,approved,2026-07-08
A000841,Zoom,prior.reviewer,approved,2026-06-22
A000821,VPN,prior.reviewer,approved,2026-07-06
A000831,Expense,prior.reviewer,approved,2026-06-28
A000153,Badge access,prior.reviewer,approved,2026-07-12
A000211,Badge access,prior.reviewer,approved,2026-07-12
A000616,Active Directory,prior.reviewer,approved,2026-06-28
A000055,Zoom,prior.reviewer,approved,2026-07-05
A000750,Zoom,prior.reviewer,approved,2026-06-25
A000852,Tableau,prior.reviewer,approved,2026-06-22
A001103,Snowflake,prior.reviewer,approved,2026-06-23
A001117,Gateway,prior.reviewer,approved,2026-06-23
A000609,Active Directory,prior.reviewer,approved,2026-07-01
A000716,Slack,prior.reviewer,approved,2026-07-06
A000287,Expense,prior.reviewer,approved,2026-07-11
A000499,Slack,prior.reviewer,approved,2026-06-27
A000546,Slack,prior.reviewer,approved,2026-06-23
A000303,Active Directory,prior.reviewer,approved,2026-07-08
A000362,Gateway,prior.reviewer,approved,2026-07-05
A000590,Active Directory,prior.reviewer,approved,2026-07-10
A001176,Slack,prior.reviewer,approved,2026-06-23
A000600,Active Directory,prior.reviewer,approved,2026-06-23
A000719,Slack,prior.reviewer,approved,2026-07-02
A001181,Gateway,prior.reviewer,approved,2026-07-06
A000369,Badge access,prior.reviewer,approved,2026-06-24
A000766,Gateway,prior.reviewer,approved,2026-06-27
A000860,Badge access,prior.reviewer,approved,2026-06-22
A000018,Snowflake,prior.reviewer,approved,2026-07-03
A000858,Badge access,prior.reviewer,approved,2026-07-04
A000632,Jenkins,prior.reviewer,approved,2026-06-26
A000037,GitHub Enterprise,prior.reviewer,approved,2026-07-10
A000510,Zoom,prior.reviewer,approved,2026-07-05
A001185,VPN,prior.reviewer,conditional,2026-07-02
A000099,Compass CRM,prior.reviewer,approved,2026-07-06
A000444,Snowflake,prior.reviewer,approved,2026-07-09
A000849,Slack,prior.reviewer,approved,2026-06-30
A001056,Helix ITSM,prior.reviewer,approved,2026-07-09
A000645,AWS NonProd,prior.reviewer,approved,2026-06-23
A000499,Zoom,prior.reviewer,approved,2026-06-27
A000416,Badge access,prior.reviewer,approved,2026-07-10
A001171,Expense,prior.reviewer,approved,2026-06-29
A001032,Vault,prior.reviewer,approved,2026-06-23
A001178,VPN,prior.reviewer,approved,2026-06-22
A000972,Badge access,prior.reviewer,approved,2026-06-29
A000303,Gateway,prior.reviewer,approved,2026-06-22
A000508,Expense,prior.reviewer,approved,2026-06-26
A001152,Badge access,prior.reviewer,approved,2026-07-07
A000221,AWS NonProd,prior.reviewer,approved,2026-07-12
A000034,Gateway,prior.reviewer,approved,2026-06-28
A000682,Zoom,prior.reviewer,approved,2026-07-11
A000414,VPN,prior.reviewer,approved,2026-06-27
A000634,AWS Prod,prior.reviewer,approved,2026-06-26
A000289,VPN,prior.reviewer,approved,2026-06-22
A000223,Active Directory,prior.reviewer,approved,2026-06-22
A000142,VPN,prior.reviewer,approved,2026-06-28
A000491,Active Directory,prior.reviewer,approved,2026-06-26
A000628,Active Directory,prior.reviewer,approved,2026-07-03
A000691,Vault,prior.reviewer,approved,2026-06-26
A000637,Badge access,prior.reviewer,approved,2026-07-03
A000587,Expense,prior.reviewer,approved,2026-07-09
A000083,VPN,prior.reviewer,approved,2026-07-12
A000611,Slack,prior.reviewer,approved,2026-06-30
A000663,Badge access,prior.reviewer,approved,2026-07-05
A000668,AWS NonProd,prior.reviewer,approved,2026-07-07
A000425,Badge access,prior.reviewer,approved,2026-07-12
A000344,Slack,prior.reviewer,approved,2026-07-02
A000496,Expense,prior.reviewer,approved,2026-07-01
A001088,Zoom,prior.reviewer,approved,2026-07-08
A000641,Badge access,prior.reviewer,approved,2026-07-03
A000076,Zoom,prior.reviewer,approved,2026-07-08
A001129,Compass CRM,prior.reviewer,approved,2026-07-11
A000877,Zoom,prior.reviewer,approved,2026-07-04
A000755,Zoom,prior.reviewer,approved,2026-07-11
A000325,Active Directory,prior.reviewer,approved,2026-07-08
A000635,VPN,prior.reviewer,approved,2026-07-11
A000774,Badge access,prior.reviewer,approved,2026-07-11
A001079,Gateway,prior.reviewer,approved,2026-06-24
A000722,Active Directory,prior.reviewer,approved,2026-06-26
A000411,Gateway,prior.reviewer,approved,2026-07-08
A001137,Gateway,prior.reviewer,approved,2026-07-05
A000755,Slack,prior.reviewer,approved,2026-06-22
A000488,Tableau,prior.reviewer,approved,2026-07-06
A001085,Badge access,prior.reviewer,approved,2026-06-29
A001061,Badge access,prior.reviewer,approved,2026-06-27
A000517,Jenkins,prior.reviewer,approved,2026-07-02
A000105,Compass CRM,prior.reviewer,approved,2026-07-12
A000955,Slack,prior.reviewer,approved,2026-07-09
A001151,AWS NonProd,prior.reviewer,approved,2026-06-22
A000505,VPN,prior.reviewer,approved,2026-06-26
A000247,Expense,prior.reviewer,approved,2026-06-26
A000493,Helix ITSM,prior.reviewer,approved,2026-07-01
A000407,Slack,prior.reviewer,approved,2026-07-04
A000564,Gateway,prior.reviewer,approved,2026-07-10
A000248,AWS NonProd,prior.reviewer,approved,2026-07-06
A000897,Zoom,prior.reviewer,approved,2026-06-24
A000754,Badge access,prior.reviewer,approved,2026-07-05
A000889,VPN,prior.reviewer,approved,2026-06-22
A000030,Badge access,prior.reviewer,approved,2026-06-24
A000488,Zoom,prior.reviewer,approved,2026-07-08
A000603,Active Directory,prior.reviewer,approved,2026-06-22
A000425,Tableau,prior.reviewer,approved,2026-06-22
A000867,Slack,prior.reviewer,approved,2026-06-23
A000414,Zoom,prior.reviewer,approved,2026-06-22
A000717,VPN,prior.reviewer,approved,2026-07-06
A000548,Helix ITSM,prior.reviewer,approved,2026-06-29
A001090,Gateway,prior.reviewer,approved,2026-06-28
A000955,GitHub Enterprise,prior.reviewer,approved,2026-06-30
A000712,VPN,prior.reviewer,approved,2026-07-02
A000383,Vault,prior.reviewer,approved,2026-06-30
A000620,AWS Prod,prior.reviewer,approved,2026-06-28
A000594,Zoom,prior.reviewer,approved,2026-07-02
